year,month,age,male,female
2018,9,15,1182,1214
2018,9,16,1243,1274
2018,9,17,1349,1262
2018,9,18,1294,1268
2018,9,19,1259,1263
2018,9,20,1360,1316
2018,9,21,1377,1174
2018,9,22,1342,1168
2018,9,23,1396,1113
2018,9,24,1287,1095
2018,9,25,1185,1097
2018,9,26,1214,1084
2018,9,27,1244,1149
2018,9,28,1319,1153
2018,9,29,1274,1191
2018,9,30,1318,1213
2018,9,31,1301,1302
2018,9,32,1530,1334
2018,9,33,1535,1360
2018,9,34,1554,1419
2018,9,35,1532,1474
2018,9,36,1608,1544
2018,9,37,1632,1483
2018,9,38,1727,1706
2018,9,39,1803,1636
2018,9,40,1843,1683
2018,9,41,1840,1835
2018,9,42,1966,1841
2018,9,43,2039,1945
2018,9,44,2106,1928
2018,9,45,2039,1967
2018,9,46,2011,1905
2018,9,47,2035,1837
2018,9,48,1827,1744
2018,9,49,1779,1719
2018,9,50,1795,1792
2018,9,51,1834,1794
2018,9,52,1412,1415
2018,9,53,1811,1709
2018,9,54,1618,1643
2018,9,55,1713,1550
2018,9,56,1585,1576
2018,9,57,1537,1628
2018,9,58,1696,1749
2018,9,59,1758,1682
2018,9,60,1667,1688
2018,9,61,1773,1693
2018,9,62,1714,1775
2018,9,63,1882,1938
2018,9,64,1846,1950
2018,9,65,1949,1999
2018,9,66,2079,2145
2018,9,67,2158,2290
2018,9,68,2332,2457
2018,9,69,2383,2420
2018,9,70,2355,2419
2018,9,71,2063,2151
2018,9,72,1087,1219
2018,9,73,1255,1398
2018,9,74,1545,1806
2018,9,75,1424,1675
2018,9,76,1477,1837
2018,9,77,1350,1594
2018,9,78,1339,1535
2018,9,79,1026,1331
2018,9,80,1132,1598
2018,9,81,1136,1566
2018,9,82,1117,1610
2018,9,83,901,1456
2018,9,84,819,1301
2018,9,85,790,1420
2018,9,86,717,1247
2018,9,87,651,1247
2018,9,88,543,1041
2018,9,89,479,1053
2018,9,90,420,871
2018,9,91,335,793
2018,9,92,259,707
2018,9,93,191,561
2018,9,94,112,437
2018,9,95,77,328
2018,9,96,54,281
2018,9,97,45,231
2018,9,98,28,155
2018,9,99,15,81
2018,9,100,10,71
2018,9,101,6,34
2018,9,102,5,26
2018,9,103,1,14
2018,9,104,1,8
2018,9,105,2,9
2018,10,0,930,873
2018,10,1,1009,925
2018,10,2,1048,975
2018,10,3,1034,968
2018,10,4,1081,1012
2018,10,5,1142,1081
2018,10,6,1109,1037
2018,10,7,1175,1138
2018,10,8,1171,1088
2018,10,9,1183,1117
2018,10,10,1236,1145
2018,10,11,1226,1185
2018,10,12,1181,1175
2018,10,13,1126,1165
2018,10,14,1304,1235
2018,10,15,1191,1194
2018,10,16,1239,1291
2018,10,17,1342,1261
2018,10,18,1286,1280
2018,10,19,1243,1258
2018,10,20,1374,1319
2018,10,21,1370,1168
2018,10,22,1364,1191
2018,10,23,1394,1095
2018,10,24,1301,1117
2018,10,25,1203,1109
2018,10,26,1229,1080
2018,10,27,1227,1150
2018,10,28,1322,1153
2018,10,29,1264,1203
2018,10,30,1306,1183
2018,10,31,1317,1322
2018,10,32,1517,1303
2018,10,33,1528,1374
2018,10,34,1545,1411
2018,10,35,1538,1435
2018,10,36,1579,1563
2018,10,37,1637,1475
2018,10,38,1740,1680
2018,10,39,1807,1645
2018,10,40,1825,1677
2018,10,41,1856,1850
2018,10,42,1969,1825
2018,10,43,1991,1971
2018,10,44,2130,1883
2018,10,45,2027,1979
2018,10,46,2016,1901
2018,10,47,2055,1881
2018,10,48,1821,1737
2018,10,49,1784,1739
2018,10,50,1795,1762
2018,10,51,1852,1847
2018,10,52,1426,1368
2018,10,53,1775,1730
2018,10,54,1659,1654
2018,10,55,1691,1556
2018,10,56,1587,1552
2018,10,57,1550,1617
2018,10,58,1681,1767
2018,10,59,1764,1669
2018,10,60,1672,1704
2018,10,61,1762,1667
2018,10,62,1719,1788
2018,10,63,1856,1932
2018,10,64,1859,1932
2018,10,65,1909,1992
2018,10,66,2082,2128
2018,10,67,2150,2272
2018,10,68,2287,2424
2018,10,69,2397,2428
2018,10,70,2336,2396
2018,10,71,2156,2242
2018,10,72,1115,1252
2018,10,73,1238,1371
2018,10,74,1503,1772
2018,10,75,1466,1691
2018,10,76,1465,1836
2018,10,77,1346,1621
2018,10,78,1365,1546
2018,10,79,1043,1345
2018,10,80,1110,1553
2018,10,81,1135,1589
2018,10,82,1096,1590
2018,10,83,910,1448
2018,10,84,824,1310
2018,10,85,802,1405
2018,10,86,703,1261
2018,10,87,664,1233
2018,10,88,552,1059
2018,10,89,465,1033
2018,10,90,426,887
2018,10,91,339,783
2018,10,92,260,709
2018,10,93,187,580
2018,10,94,112,448
2018,10,95,81,331
2018,10,96,52,273
2018,10,97,46,222
2018,10,98,28,166
2018,10,99,15,85
2018,10,100,12,69
2018,10,101,7,38
2018,10,102,5,26
2018,10,103,1,14
2018,10,104,1,7
2018,10,105,2,9
2018,11,0,922,884
2018,11,1,1000,905
2018,11,2,1043,971
2018,11,3,1045,980
2018,11,4,1076,1011
2018,11,5,1137,1059
2018,11,6,1096,1050
2018,11,7,1197,1127
2018,11,8,1154,1089
2018,11,9,1187,1109
2018,11,10,1228,1144
2018,11,11,1205,1191
2018,11,12,1206,1187
2018,11,13,1106,1162
2018,11,14,1306,1209
2018,11,15,1199,1191
2018,11,16,1247,1301
2018,11,17,1340,1261
2018,11,18,1276,1295
2018,11,19,1260,1240
2018,11,20,1352,1366
2018,11,21,1353,1144
2018,11,22,1377,1190
2018,11,23,1383,1121
2018,11,24,1313,1116
2018,11,25,1208,1093
2018,11,26,1245,1091
2018,11,27,1230,1152
2018,11,28,1306,1132
2018,11,29,1261,1216
2018,11,30,1312,1162
2018,11,31,1298,1311
2018,11,32,1524,1307
2018,11,33,1527,1377
2018,11,34,1550,1398
2018,11,35,1516,1471
2018,11,36,1581,1534
2018,11,37,1661,1475
2018,11,38,1720,1661
2018,11,39,1798,1663
2018,11,40,1810,1677
2018,11,41,1883,1823
2018,11,42,1963,1840
2018,11,43,1973,1932
2018,11,44,2116,1898
2018,11,45,2046,2007
2018,11,46,2007,1890
2018,11,47,2068,1895
2018,11,48,1857,1740
2018,11,49,1748,1735
2018,11,50,1820,1761
2018,11,51,1874,1878
2018,11,52,1382,1343
2018,11,53,1791,1747
2018,11,54,1684,1644
2018,11,55,1670,1571
2018,11,56,1605,1565
2018,11,57,1555,1612
2018,11,58,1697,1737
2018,11,59,1729,1664
2018,11,60,1685,1714
2018,11,61,1726,1666
2018,11,62,1748,1790
2018,11,63,1827,1905
2018,11,64,1869,1934
2018,11,65,1869,1992
2018,11,66,2093,2123
2018,11,67,2148,2249
2018,11,68,2259,2367
2018,11,69,2345,2485
2018,11,70,2354,2352
2018,11,71,2212,2293
2018,11,72,1189,1316
2018,11,73,1180,1341
2018,11,74,1511,1747
2018,11,75,1463,1700
2018,11,76,1460,1810
2018,11,77,1347,1644
2018,11,78,1365,1566
2018,11,79,1055,1349
2018,11,80,1108,1511
2018,11,81,1129,1605
2018,11,82,1087,1588
2018,11,83,932,1481
2018,11,84,821,1290
2018,11,85,775,1377
2018,11,86,728,1278
2018,11,87,662,1239
2018,11,88,559,1077
2018,11,89,443,997
2018,11,90,428,901
2018,11,91,339,783
2018,11,92,270,701
2018,11,93,190,583
2018,11,94,111,451
2018,11,95,81,331
2018,11,96,58,261
2018,11,97,44,229
2018,11,98,27,158
2018,11,99,15,96
2018,11,100,11,63
2018,11,101,8,42
2018,11,102,4,25
2018,11,103,2,17
2018,11,104,1,6
2018,11,105,1,8
2018,12,0,925,885
2018,12,1,993,906
2018,12,2,1041,966
2018,12,3,1045,974
2018,12,4,1066,1012
2018,12,5,1139,1054
2018,12,6,1080,1061
2018,12,7,1197,1116
2018,12,8,1164,1074
2018,12,9,1176,1108
2018,12,10,1229,1172
2018,12,11,1206,1164
2018,12,12,1214,1203
2018,12,13,1110,1166
2018,12,14,1285,1186
2018,12,15,1209,1201
2018,12,16,1229,1288
2018,12,17,1355,1276
2018,12,18,1274,1307
2018,12,19,1284,1252
2018,12,20,1322,1343
2018,12,21,1353,1153
2018,12,22,1368,1202
2018,12,23,1397,1108
2018,12,24,1317,1105
2018,12,25,1232,1101
2018,12,26,1242,1089
2018,12,27,1224,1138
2018,12,28,1285,1148
2018,12,29,1293,1191
2018,12,30,1305,1185
2018,12,31,1295,1299
2018,12,32,1500,1295
2018,12,33,1535,1378
2018,12,34,1565,1406
2018,12,35,1510,1453
2018,12,36,1548,1527
2018,12,37,1662,1455
2018,12,38,1736,1659
2018,12,39,1764,1676
2018,12,40,1810,1660
2018,12,41,1887,1822
2018,12,42,1957,1827
2018,12,43,1984,1938
2018,12,44,2106,1878
2018,12,45,2068,2040
2018,12,46,2002,1874
2018,12,47,2063,1909
2018,12,48,1855,1763
2018,12,49,1751,1740
2018,12,50,1829,1733
2018,12,51,1892,1910
2018,12,52,1375,1324
2018,12,53,1785,1756
2018,12,54,1687,1657
2018,12,55,1670,1563
2018,12,56,1617,1570
2018,12,57,1531,1603
2018,12,58,1703,1741
2018,12,59,1729,1652
2018,12,60,1699,1725
2018,12,61,1692,1655
2018,12,62,1765,1789
2018,12,63,1805,1891
2018,12,64,1885,1926
2018,12,65,1856,2000
2018,12,66,2077,2099
2018,12,67,2137,2246
2018,12,68,2208,2324
2018,12,69,2387,2528
2018,12,70,2342,2341
2018,12,71,2215,2312
2018,12,72,1280,1388
2018,12,73,1173,1304
2018,12,74,1461,1729
2018,12,75,1477,1721
2018,12,76,1456,1801
2018,12,77,1332,1649
2018,12,78,1369,1569
2018,12,79,1092,1340
2018,12,80,1075,1482
2018,12,81,1153,1626
2018,12,82,1048,1558
2018,12,83,968,1520
2018,12,84,837,1281
2018,12,85,743,1361
2018,12,86,737,1288
2018,12,87,652,1224
2018,12,88,570,1103
2018,12,89,441,968
2018,12,90,426,916
2018,12,91,338,763
2018,12,92,284,709
2018,12,93,189,592
2018,12,94,112,446
2018,12,95,85,343
2018,12,96,54,256
2018,12,97,46,230
2018,12,98,25,161
2018,12,99,17,96
2018,12,100,11,65
2018,12,101,8,42
2018,12,102,5,24
2018,12,103,1,16
2018,12,104,1,7
2018,12,105,1,7
2019,1,0,910,888
2019,1,1,995,903
2019,1,2,1033,953
2019,1,3,1028,984
2019,1,4,1075,1024
2019,1,5,1140,1032
2019,1,6,1092,1056
2019,1,7,1159,1110
2019,1,8,1177,1077
2019,1,9,1141,1116
2019,1,10,1253,1169
2019,1,11,1222,1157
2019,1,12,1218,1217
2019,1,13,1105,1161
2019,1,14,1266,1172
2019,1,15,1232,1202
2019,1,16,1218,1278
2019,1,17,1363,1272
2019,1,18,1253,1312
2019,1,19,1285,1247
2019,1,20,1323,1333
2019,1,21,1365,1186
2019,1,22,1371,1188
2019,1,23,1385,1107
2019,1,24,1315,1096
2019,1,25,1263,1102
2019,1,26,1218,1097
2019,1,27,1239,1132
2019,1,28,1243,1154
2019,1,29,1332,1197
2019,1,30,1303,1184
2019,1,31,1291,1284
2019,1,32,1461,1280
2019,1,33,1536,1384
2019,1,34,1559,1397
2019,1,35,1540,1462
2019,1,36,1548,1504
2019,1,37,1649,1478
2019,1,38,1715,1633
2019,1,39,1772,1694
2019,1,40,1823,1650
2019,1,41,1888,1796
2019,1,42,1925,1838
2019,1,43,1962,1934
2019,1,44,2113,1880
2019,1,45,2090,2045
2019,1,46,1987,1885
2019,1,47,2041,1901
2019,1,48,1883,1781
2019,1,49,1745,1718
2019,1,50,1842,1726
2019,1,51,1896,1918
2019,1,52,1405,1336
2019,1,53,1727,1733
2019,1,54,1699,1691
2019,1,55,1696,1584
2019,1,56,1610,1550
2019,1,57,1551,1579
2019,1,58,1706,1763
2019,1,59,1695,1664
2019,1,60,1732,1718
2019,1,61,1677,1644
2019,1,62,1783,1776
2019,1,63,1763,1890
2019,1,64,1876,1947
2019,1,65,1865,1995
2019,1,66,2058,2070
2019,1,67,2116,2245
2019,1,68,2190,2316
2019,1,69,2421,2549
2019,1,70,2333,2306
2019,1,71,2238,2382
2019,1,72,1358,1423
2019,1,73,1156,1285
2019,1,74,1433,1691
2019,1,75,1491,1743
2019,1,76,1431,1782
2019,1,77,1345,1671
2019,1,78,1365,1579
2019,1,79,1116,1346
2019,1,80,1061,1445
2019,1,81,1144,1638
2019,1,82,1033,1546
2019,1,83,986,1529
2019,1,84,825,1289
2019,1,85,753,1341
2019,1,86,735,1318
2019,1,87,639,1202
2019,1,88,579,1110
2019,1,89,437,953
2019,1,90,420,929
2019,1,91,337,759
2019,1,92,283,712
2019,1,93,186,586
2019,1,94,114,442
2019,1,95,88,350
2019,1,96,51,257
2019,1,97,47,229
2019,1,98,25,160
2019,1,99,17,97
2019,1,100,11,61
2019,1,101,8,41
2019,1,102,4,25
2019,1,103,1,17
2019,1,104,1,6
2019,1,105,1,7
2019,2,0,911,905
2019,2,1,988,887
2019,2,2,1029,950
2019,2,3,1038,996
2019,2,4,1058,1013
2019,2,5,1145,1033
2019,2,6,1090,1041
2019,2,7,1139,1110
2019,2,8,1200,1093
2019,2,9,1145,1115
2019,2,10,1230,1165
2019,2,11,1236,1137
2019,2,12,1232,1229
2019,2,13,1082,1156
2019,2,14,1257,1182
2019,2,15,1245,1211
2019,2,16,1225,1263
2019,2,17,1336,1257
2019,2,18,1286,1299
2019,2,19,1286,1275
2019,2,20,1305,1331
2019,2,21,1377,1174
2019,2,22,1363,1193
2019,2,23,1360,1108
2019,2,24,1343,1107
2019,2,25,1269,1092
2019,2,26,1210,1113
2019,2,27,1225,1129
2019,2,28,1258,1152
2019,2,29,1345,1171
2019,2,30,1300,1208
2019,2,31,1285,1287
2019,2,32,1430,1276
2019,2,33,1534,1369
2019,2,34,1560,1415
2019,2,35,1555,1454
2019,2,36,1562,1481
2019,2,37,1645,1490
2019,2,38,1694,1630
2019,2,39,1768,1670
2019,2,40,1815,1657
2019,2,41,1870,1768
2019,2,42,1933,1845
2019,2,43,1964,1917
2019,2,44,2090,1874
2019,2,45,2114,2052
2019,2,46,1992,1912
2019,2,47,2032,1869
2019,2,48,1895,1778
2019,2,49,1737,1727
2019,2,50,1829,1714
2019,2,51,1897,1894
2019,2,52,1451,1420
2019,2,53,1680,1664
2019,2,54,1734,1685
2019,2,55,1659,1600
2019,2,56,1591,1556
2019,2,57,1587,1560
2019,2,58,1678,1756
2019,2,59,1647,1667
2019,2,60,1781,1735
2019,2,61,1651,1620
2019,2,62,1783,1763
2019,2,63,1731,1853
2019,2,64,1888,1951
2019,2,65,1865,1988
2019,2,66,2025,2083
2019,2,67,2151,2212
2019,2,68,2195,2342
2019,2,69,2368,2497
2019,2,70,2363,2356
2019,2,71,2263,2378
2019,2,72,1438,1549
2019,2,73,1128,1263
2019,2,74,1419,1637
2019,2,75,1506,1765
2019,2,76,1374,1731
2019,2,77,1411,1716
2019,2,78,1339,1580
2019,2,79,1137,1339
2019,2,80,1033,1422
2019,2,81,1133,1631
2019,2,82,1047,1512
2019,2,83,1001,1585
2019,2,84,831,1255
2019,2,85,747,1337
2019,2,86,748,1356
2019,2,87,624,1169
2019,2,88,607,1163
2019,2,89,418,905
2019,2,90,427,974
2019,2,91,344,740
2019,2,92,293,728
2019,2,93,180,578
2019,2,94,117,428
2019,2,95,86,364
2019,2,96,60,263
2019,2,97,40,235
2019,2,98,30,164
2019,2,99,19,99
2019,2,100,9,64
2019,2,101,8,38
2019,2,102,4,30
2019,2,103,2,12
2019,2,104,1,12
2019,2,105,1,7
2019,3,0,904,908
2019,3,1,971,896
2019,3,2,1032,936
2019,3,3,1042,996
2019,3,4,1056,1008
2019,3,5,1146,1051
2019,3,6,1080,1024
2019,3,7,1146,1117
2019,3,8,1187,1094
2019,3,9,1147,1108
2019,3,10,1242,1163
2019,3,11,1218,1135
2019,3,12,1232,1213
2019,3,13,1102,1179
2019,3,14,1219,1157
2019,3,15,1270,1226
2019,3,16,1223,1250
2019,3,17,1322,1259
2019,3,18,1296,1294
2019,3,19,1280,1292
2019,3,20,1302,1317
2019,3,21,1361,1193
2019,3,22,1380,1164
2019,3,23,1350,1098
2019,3,24,1339,1122
2019,3,25,1283,1061
2019,3,26,1197,1123
2019,3,27,1239,1126
2019,3,28,1237,1167
2019,3,29,1340,1150
2019,3,30,1292,1216
2019,3,31,1315,1273
2019,3,32,1405,1297
2019,3,33,1521,1350
2019,3,34,1544,1399
2019,3,35,1574,1469
2019,3,36,1568,1466
2019,3,37,1620,1492
2019,3,38,1691,1623
2019,3,39,1758,1687
2019,3,40,1836,1634
2019,3,41,1857,1765
2019,3,42,1910,1823
2019,3,43,1960,1931
2019,3,44,2088,1861
2019,3,45,2117,2037
2019,3,46,1995,1908
2019,3,47,2026,1902
2019,3,48,1890,1786
2019,3,49,1781,1717
2019,3,50,1797,1712
2019,3,51,1864,1859
2019,3,52,1520,1484
2019,3,53,1641,1593
2019,3,54,1751,1691
2019,3,55,1616,1597
2019,3,56,1625,1567
2019,3,57,1581,1577
2019,3,58,1662,1730
2019,3,59,1667,1671
2019,3,60,1772,1734
2019,3,61,1646,1611
2019,3,62,1787,1743
2019,3,63,1722,1875
2019,3,64,1850,1927
2019,3,65,1864,1992
2019,3,66,2017,2043
2019,3,67,2119,2194
2019,3,68,2238,2351
2019,3,69,2352,2514
2019,3,70,2330,2356
2019,3,71,2323,2394
2019,3,72,1497,1640
2019,3,73,1118,1257
2019,3,74,1379,1573
2019,3,75,1519,1793
2019,3,76,1366,1708
2019,3,77,1435,1754
2019,3,78,1322,1563
2019,3,79,1150,1364
2019,3,80,1031,1385
2019,3,81,1132,1652
2019,3,82,1049,1495
2019,3,83,1017,1576
2019,3,84,827,1278
2019,3,85,742,1325
2019,3,86,756,1363
2019,3,87,608,1170
2019,3,88,610,1174
2019,3,89,424,897
2019,3,90,427,982
2019,3,91,351,731
2019,3,92,286,723
2019,3,93,191,590
2019,3,94,112,429
2019,3,95,86,369
2019,3,96,58,263
2019,3,97,43,223
2019,3,98,29,177
2019,3,99,18,101
2019,3,100,9,60
2019,3,101,8,36
2019,3,102,3,31
2019,3,103,2,13
2019,3,104,1,12
2019,3,105,1,7
2019,4,0,889,911
2019,4,1,979,896
2019,4,2,1010,936
2019,4,3,1059,996
2019,4,4,1051,981
2019,4,5,1132,1055
2019,4,6,1087,1020
2019,4,7,1125,1093
2019,4,8,1204,1110
2019,4,9,1149,1088
2019,4,10,1221,1170
2019,4,11,1231,1122
2019,4,12,1233,1218
2019,4,13,1096,1187
2019,4,14,1212,1160
2019,4,15,1272,1209
2019,4,16,1220,1263
2019,4,17,1317,1260
2019,4,18,1240,1238
2019,4,19,1284,1286
2019,4,20,1299,1249
2019,4,21,1358,1206
2019,4,22,1359,1089
2019,4,23,1343,1079
2019,4,24,1273,1099
2019,4,25,1276,1065
2019,4,26,1187,1102
2019,4,27,1222,1119
2019,4,28,1263,1183
2019,4,29,1317,1132
2019,4,30,1251,1220
2019,4,31,1340,1258
2019,4,32,1406,1289
2019,4,33,1527,1361
2019,4,34,1541,1367
2019,4,35,1569,1460
2019,4,36,1556,1460
2019,4,37,1624,1490
2019,4,38,1677,1597
2019,4,39,1740,1720
2019,4,40,1843,1638
2019,4,41,1822,1722
2019,4,42,1915,1794
2019,4,43,1940,1914
2019,4,44,2057,1874
2019,4,45,2109,2019
2019,4,46,2029,1910
2019,4,47,2005,1900
2019,4,48,1907,1799
2019,4,49,1772,1725
2019,4,50,1799,1712
2019,4,51,1827,1850
2019,4,52,1596,1538
2019,4,53,1600,1543
2019,4,54,1741,1672
2019,4,55,1615,1617
2019,4,56,1628,1546
2019,4,57,1599,1582
2019,4,58,1626,1711
2019,4,59,1667,1686
2019,4,60,1775,1710
2019,4,61,1665,1660
2019,4,62,1756,1696
2019,4,63,1724,1866
2019,4,64,1848,1911
2019,4,65,1842,1981
2019,4,66,1978,2045
2019,4,67,2130,2187
2019,4,68,2234,2351
2019,4,69,2351,2488
2019,4,70,2341,2337
2019,4,71,2313,2438
2019,4,72,1626,1743
2019,4,73,1093,1234
2019,4,74,1333,1505
2019,4,75,1535,1821
2019,4,76,1348,1690
2019,4,77,1440,1752
2019,4,78,1340,1591
2019,4,79,1178,1387
2019,4,80,1005,1349
2019,4,81,1146,1625
2019,4,82,1038,1508
2019,4,83,1011,1571
2019,4,84,838,1316
2019,4,85,762,1297
2019,4,86,744,1360
2019,4,87,611,1167
2019,4,88,610,1161
2019,4,89,433,937
2019,4,90,432,972
2019,4,91,346,741
2019,4,92,294,717
2019,4,93,187,608
2019,4,94,129,437
2019,4,95,88,378
2019,4,96,53,269
2019,4,97,46,226
2019,4,98,28,192
2019,4,99,18,102
2019,4,100,12,61
2019,4,101,5,43
2019,4,102,3,28
2019,4,103,3,16
2019,4,104,1,13
2019,4,105,1,7
2019,5,0,895,903
2019,5,1,978,900
2019,5,2,1002,954
2019,5,3,1063,973
2019,5,4,1057,993
2019,5,5,1097,1056
2019,5,6,1113,1029
2019,5,7,1122,1075
2019,5,8,1193,1114
2019,5,9,1145,1076
2019,5,10,1227,1177
2019,5,11,1233,1119
2019,5,12,1233,1230
2019,5,13,1102,1169
2019,5,14,1207,1160
2019,5,15,1276,1219
2019,5,16,1214,1243
2019,5,17,1313,1281
2019,5,18,1223,1257
2019,5,19,1291,1263
2019,5,20,1375,1243
2019,5,21,1392,1222
2019,5,22,1344,1095
2019,5,23,1327,1083
2019,5,24,1276,1092
2019,5,25,1287,1076
2019,5,26,1182,1101
2019,5,27,1247,1101
2019,5,28,1245,1182
2019,5,29,1322,1139
2019,5,30,1245,1199
2019,5,31,1334,1252
2019,5,32,1418,1309
2019,5,33,1520,1339
2019,5,34,1544,1379
2019,5,35,1570,1470
2019,5,36,1538,1448
2019,5,37,1652,1479
2019,5,38,1665,1597
2019,5,39,1735,1724
2019,5,40,1823,1630
2019,5,41,1825,1721
2019,5,42,1895,1810
2019,5,43,1947,1894
2019,5,44,2034,1883
2019,5,45,2147,2011
2019,5,46,2024,1928
2019,5,47,1987,1858
2019,5,48,1920,1846
2019,5,49,1796,1700
2019,5,50,1784,1728
2019,5,51,1800,1820
2019,5,52,1676,1597
2019,5,53,1560,1514
2019,5,54,1759,1687
2019,5,55,1590,1605
2019,5,56,1650,1558
2019,5,57,1586,1582
2019,5,58,1619,1684
2019,5,59,1660,1684
2019,5,60,1772,1733
2019,5,61,1686,1694
2019,5,62,1777,1683
2019,5,63,1688,1841
2019,5,64,1867,1911
2019,5,65,1836,1967
2019,5,66,1964,2019
2019,5,67,2124,2213
2019,5,68,2202,2341
2019,5,69,2337,2475
2019,5,70,2361,2323
2019,5,71,2324,2462
2019,5,72,1734,1836
2019,5,73,1054,1207
2019,5,74,1307,1467
2019,5,75,1525,1847
2019,5,76,1370,1661
2019,5,77,1440,1786
2019,5,78,1340,1579
2019,5,79,1208,1397
2019,5,80,995,1331
2019,5,81,1120,1634
2019,5,82,1060,1491
2019,5,83,1019,1589
2019,5,84,830,1323
2019,5,85,768,1280
2019,5,86,738,1392
2019,5,87,620,1150
2019,5,88,594,1159
2019,5,89,449,942
2019,5,90,443,962
2019,5,91,337,753
2019,5,92,284,710
2019,5,93,199,613
2019,5,94,130,456
2019,5,95,87,365
2019,5,96,52,263
2019,5,97,45,228
2019,5,98,27,193
2019,5,99,18,108
2019,5,100,14,57
2019,5,101,4,47
2019,5,102,3,26
2019,5,103,3,15
2019,5,104,1,10
2019,5,105,1,8
2019,6,0,887,911
2019,6,1,970,899
2019,6,2,995,949
2019,6,3,1080,962
2019,6,4,1048,1007
2019,6,5,1087,1053
2019,6,6,1120,1036
2019,6,7,1122,1062
2019,6,8,1197,1118
2019,6,9,1134,1064
2019,6,10,1224,1170
2019,6,11,1234,1126
2019,6,12,1244,1218
2019,6,13,1100,1182
2019,6,14,1180,1153
2019,6,15,1283,1219
2019,6,16,1218,1255
2019,6,17,1299,1237
2019,6,18,1243,1278
2019,6,19,1286,1276
2019,6,20,1356,1208
2019,6,21,1378,1254
2019,6,22,1372,1092
2019,6,23,1322,1093
2019,6,24,1280,1095
2019,6,25,1265,1042
2019,6,26,1183,1119
2019,6,27,1252,1088
2019,6,28,1225,1165
2019,6,29,1336,1149
2019,6,30,1252,1199
2019,6,31,1329,1234
2019,6,32,1391,1302
2019,6,33,1513,1330
2019,6,34,1545,1386
2019,6,35,1572,1457
2019,6,36,1538,1465
2019,6,37,1655,1475
2019,6,38,1653,1576
2019,6,39,1720,1703
2019,6,40,1822,1649
2019,6,41,1837,1703
2019,6,42,1881,1837
2019,6,43,1930,1863
2019,6,44,2082,1889
2019,6,45,2101,1986
2019,6,46,2024,1968
2019,6,47,2014,1852
2019,6,48,1921,1843
2019,6,49,1815,1718
2019,6,50,1775,1724
2019,6,51,1767,1792
2019,6,52,1749,1658
2019,6,53,1521,1511
2019,6,54,1788,1673
2019,6,55,1588,1600
2019,6,56,1661,1553
2019,6,57,1560,1583
2019,6,58,1587,1688
2019,6,59,1689,1682
2019,6,60,1776,1719
2019,6,61,1648,1714
2019,6,62,1795,1676
2019,6,63,1662,1833
2019,6,64,1897,1903
2019,6,65,1815,1940
2019,6,66,1969,2011
2019,6,67,2119,2211
2019,6,68,2188,2317
2019,6,69,2318,2473
2019,6,70,2354,2359
2019,6,71,2354,2447
2019,6,72,1814,1928
2019,6,73,1044,1195
2019,6,74,1273,1450
2019,6,75,1519,1826
2019,6,76,1363,1680
2019,6,77,1453,1772
2019,6,78,1324,1584
2019,6,79,1238,1436
2019,6,80,975,1308
2019,6,81,1107,1611
2019,6,82,1081,1476
2019,6,83,1039,1606
2019,6,84,815,1352
2019,6,85,765,1275
2019,6,86,737,1383
2019,6,87,627,1157
2019,6,88,586,1150
2019,6,89,466,949
2019,6,90,433,955
2019,6,91,334,755
2019,6,92,285,700
2019,6,93,195,625
2019,6,94,130,445
2019,6,95,82,368
2019,6,96,55,272
2019,6,97,39,219
2019,6,98,30,185
2019,6,99,18,115
2019,6,100,13,54
2019,6,101,4,49
2019,6,102,4,27
2019,6,103,3,14
2019,6,104,1,8
2019,6,105,1,8
2019,7,0,876,906
2019,7,1,968,896
2019,7,2,980,939
2019,7,3,1073,980
2019,7,4,1053,985
2019,7,5,1106,1073
2019,7,6,1105,1037
2019,7,7,1124,1042
2019,7,8,1181,1119
2019,7,9,1152,1086
2019,7,10,1189,1149
2019,7,11,1262,1136
2019,7,12,1227,1214
2019,7,13,1126,1170
2019,7,14,1179,1159
2019,7,15,1260,1223
2019,7,16,1227,1250
2019,7,17,1285,1241
2019,7,18,1273,1269
2019,7,19,1265,1264
2019,7,20,1323,1209
2019,7,21,1409,1266
2019,7,22,1366,1098
2019,7,23,1326,1094
2019,7,24,1303,1089
2019,7,25,1239,1061
2019,7,26,1180,1106
2019,7,27,1245,1095
2019,7,28,1234,1165
2019,7,29,1324,1113
2019,7,30,1279,1219
2019,7,31,1297,1212
2019,7,32,1386,1287
2019,7,33,1529,1350
2019,7,34,1556,1385
2019,7,35,1547,1440
2019,7,36,1543,1456
2019,7,37,1642,1494
2019,7,38,1627,1542
2019,7,39,1743,1690
2019,7,40,1810,1655
2019,7,41,1828,1698
2019,7,42,1894,1831
2019,7,43,1928,1839
2019,7,44,2070,1918
2019,7,45,2097,1984
2019,7,46,2016,1973
2019,7,47,2022,1840
2019,7,48,1951,1862
2019,7,49,1822,1696
2019,7,50,1750,1731
2019,7,51,1787,1790
2019,7,52,1774,1700
2019,7,53,1509,1465
2019,7,54,1776,1683
2019,7,55,1606,1620
2019,7,56,1670,1565
2019,7,57,1572,1571
2019,7,58,1551,1672
2019,7,59,1706,1695
2019,7,60,1752,1691
2019,7,61,1648,1719
2019,7,62,1818,1672
2019,7,63,1660,1827
2019,7,64,1866,1918
2019,7,65,1840,1918
